
--- [START 2019-07-09_19-58-20] ----------------------------------------------------------------

	@train_customized_gnn.py:  
	set random seed
		SEED = 1562673500
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 10.0.130
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1562673500
	PROJECT_PATH = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/build
	__file__     = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/build/train_customized_gnn.py
	out_dir      = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/results/0710_2

** dataset setting **
batch_size = 16
train_dataset : 
	mode   = train
	split  = train_split_by_mol_1_56669.npy
	csv    = train
	len    = 56669

valid_dataset : 
	mode   = train
	split  = valid_split_by_mol_1_28334.npy
	csv    = train
	len    = 28334


** net setting **
	initial_checkpoint = None
<class '__main__.Net'>

optimizer
  Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)
schduler
  NullScheduler
lr=0.00100 

** start training here! **
   batch_size =16,  iter_accum=1
                      |--------------- VALID ----------------------------------------------------------------|-- TRAIN/BATCH ---------
                      |std 18.3     4.5     3.1    10.9     3.7     1.3     4.0    3.7  |                    |        | 
0.00100   21.0    5.9 |  +0.146, -0.666, -0.312, +0.036, -0.845, -1.032, -0.845, -0.513 | -0.386  0.66 -0.50 | -0.340 |  1 hr 02 min
0.00100   21.5    6.1 |  +0.083, -0.681, -0.327, +0.072, -0.763, -1.000, -0.770, -0.554 | -0.408  0.66 -0.49 | -0.370 |  1 hr 03 min
0.00100   22.0    6.2 |  +0.108, -0.681, -0.305, +0.062, -0.898, -1.021, -0.825, -0.528 | -0.396  0.65 -0.51 | -0.360 |  1 hr 05 min
0.00100   22.5*   6.4 |  +0.076, -0.678, -0.319, +0.009, -0.897, -1.027, -0.833, -0.512 | -0.409  0.64 -0.52 | -0.357 |  1 hr 06 min
0.00100   23.0    6.5 |  +0.063, -0.647, -0.317, +0.070, -0.892, -1.055, -0.620, -0.526 | -0.393  0.66 -0.49 | -0.365 |  1 hr 08 min
0.00100   23.5    6.6 |  +0.022, -0.656, -0.324, +0.065, -0.886, -0.973, -0.701, -0.519 | -0.411  0.65 -0.50 | -0.375 |  1 hr 09 min
0.00100   24.0    6.8 |  +0.056, -0.702, -0.345, +0.105, -0.931, -1.070, -0.874, -0.566 | -0.436  0.64 -0.54 | -0.355 |  1 hr 11 min
0.00100   24.5    6.9 |  -0.015, -0.630, -0.349, +0.047, -0.933, -1.044, -0.871, -0.545 | -0.438  0.63 -0.54 | -0.387 |  1 hr 12 min
0.00100   25.0*   7.1 |  +0.131, -0.702, -0.340, +0.065, -0.901, -1.079, -0.840, -0.582 | -0.415  0.64 -0.53 | -0.424 |  1 hr 13 min
0.00100   25.5    7.2 |  +0.039, -0.676, -0.358, -0.047, -0.811, -1.053, -0.903, -0.602 | -0.445  0.62 -0.55 | -0.394 |  1 hr 15 min
0.00100   26.0    7.3 |  +0.017, -0.706, -0.321, +0.398, -0.944, -1.031, -0.862, -0.552 | -0.429  0.68 -0.50 | -0.424 |  1 hr 16 min
0.00100   26.5    7.5 |  +0.045, -0.694, -0.349, +0.043, -0.941, -1.034, -0.852, -0.561 | -0.437  0.63 -0.54 | -0.391 |  1 hr 18 min
0.00100   27.0    7.6 |  +0.081, -0.697, -0.353, -0.044, -0.969, -1.068, -0.808, -0.560 | -0.429  0.62 -0.55 | -0.427 |  1 hr 19 min
0.00100   27.5*   7.8 |  +0.010, -0.726, -0.369, +0.023, -0.929, -1.074, -0.842, -0.582 | -0.461  0.62 -0.56 | -0.417 |  1 hr 21 min
0.00100   28.0    7.9 |  +0.054, -0.709, -0.358, +0.256, -0.937, -1.049, -0.879, -0.595 | -0.443  0.66 -0.53 | -0.444 |  1 hr 22 min
0.00100   28.5    8.0 |  -0.001, -0.726, -0.365, -0.066, -0.970, -1.095, -0.819, -0.614 | -0.467  0.60 -0.58 | -0.422 |  1 hr 24 min
0.00100   29.0    8.2 |  +0.039, -0.722, -0.378, +0.008, -0.950, -0.998, -0.836, -0.586 | -0.456  0.62 -0.55 | -0.399 |  1 hr 25 min
0.00100   29.5    8.3 |  -0.034, -0.709, -0.388, +0.030, -0.942, -1.098, -0.926, -0.609 | -0.484  0.60 -0.58 | -0.441 |  1 hr 27 min
0.00100   30.0*   8.5 |  +0.047, -0.733, -0.372, -0.049, -0.944, -1.090, -0.899, -0.624 | -0.464  0.60 -0.58 | -0.451 |  1 hr 28 min
0.00100   30.5    8.6 |  -0.012, -0.757, -0.399, +0.001, -0.970, -1.119, -0.902, -0.626 | -0.494  0.60 -0.60 | -0.434 |  1 hr 29 min
0.00100   31.0    8.8 |  -0.012, -0.753, -0.413, -0.081, -1.001, -1.093, -0.906, -0.632 | -0.500  0.59 -0.61 | -0.429 |  1 hr 31 min
0.00100   31.5    8.9 |  +0.010, -0.720, -0.408, -0.055, -0.948, -1.076, -0.876, -0.630 | -0.483  0.60 -0.59 | -0.437 |  1 hr 32 min
0.00100   32.0    9.0 |  +0.171, -0.720, -0.369, -0.039, -0.897, -1.102, -0.894, -0.575 | -0.421  0.63 -0.55 | -0.424 |  1 hr 34 min
0.00100   32.5*   9.2 |  -0.009, -0.752, -0.390, +0.007, -0.994, -1.092, -0.931, -0.588 | -0.486  0.60 -0.59 | -0.515 |  1 hr 35 min
0.00100   33.0    9.3 |  +0.169, -0.757, -0.396, -0.092, -0.968, -1.118, -0.929, -0.487 | -0.431  0.62 -0.57 | -0.489 |  1 hr 37 min
0.00100   33.5    9.5 |  -0.068, -0.709, -0.406, -0.059, -0.979, -1.086, -0.963, -0.577 | -0.499  0.59 -0.61 | -0.446 |  1 hr 38 min
0.00100   34.0    9.6 |  +0.192, -0.760, -0.413, +0.094, -0.983, -1.063, -0.915, -0.602 | -0.440  0.64 -0.56 | -0.462 |  1 hr 40 min
0.00100   34.5    9.7 |  -0.014, -0.756, -0.413, -0.060, -0.907, -1.090, -0.920, -0.629 | -0.500  0.59 -0.60 | -0.487 |  1 hr 41 min
0.00100   35.0*   9.9 |  -0.013, -0.767, -0.410, +0.063, -0.910, -1.131, -0.926, -0.624 | -0.499  0.60 -0.59 | -0.448 |  1 hr 43 min
0.00100   35.5   10.0 |  -0.011, -0.762, -0.418, +0.011, -0.988, -1.083, -0.967, -0.560 | -0.497  0.60 -0.60 | -0.457 |  1 hr 44 min
0.00100   36.0   10.2 |  -0.053, -0.811, -0.433, -0.044, -1.034, -1.141, -0.949, -0.652 | -0.535  0.57 -0.64 | -0.490 |  1 hr 45 min
0.00100   36.5   10.3 |  -0.055, -0.725, -0.429, -0.027, -0.959, -1.109, -0.837, -0.636 | -0.505  0.59 -0.60 | -0.484 |  1 hr 47 min
0.00100   37.0   10.4 |  -0.007, -0.777, -0.414, +0.100, -1.015, -1.094, -0.938, -0.652 | -0.505  0.60 -0.60 | -0.481 |  1 hr 48 min
0.00100   37.5*  10.6 |  +0.000, -0.784, -0.437, -0.066, -1.033, -1.132, -0.882, -0.648 | -0.513  0.58 -0.62 | -0.456 |  1 hr 50 min
0.00100   38.0   10.7 |  -0.050, -0.807, -0.434, -0.058, -1.025, -1.101, -0.985, -0.614 | -0.528  0.57 -0.63 | -0.480 |  1 hr 51 min
0.00100   38.5   10.9 |  -0.040, -0.792, -0.435, -0.102, -0.983, -1.132, -0.933, -0.632 | -0.524  0.57 -0.63 | -0.455 |  1 hr 53 min
0.00100   39.0   11.0 |  -0.015, -0.776, -0.447, -0.045, -1.044, -1.145, -0.898, -0.665 | -0.521  0.58 -0.63 | -0.451 |  1 hr 54 min
0.00100   39.5   11.2 |  -0.005, -0.752, -0.432, -0.040, -0.944, -1.113, -0.960, -0.668 | -0.511  0.59 -0.61 | -0.448 |  1 hr 56 min
0.00100   40.0*  11.3 |  -0.039, -0.769, -0.413, -0.040, -1.034, -1.095, -0.943, -0.654 | -0.514  0.58 -0.62 | -0.479 |  1 hr 57 min
0.00100   40.5   11.4 |  -0.024, -0.770, -0.434, -0.030, -1.025, -1.114, -0.924, -0.651 | -0.517  0.58 -0.62 | -0.498 |  1 hr 59 min
0.00100   41.0   11.6 |  -0.088, -0.812, -0.439, -0.127, -1.012, -1.135, -0.959, -0.662 | -0.547  0.56 -0.65 | -0.511 |  2 hr 00 min
0.00100   41.5   11.7 |  -0.043, -0.798, -0.449, -0.130, -0.963, -1.129, -0.997, -0.633 | -0.535  0.57 -0.64 | -0.487 |  2 hr 02 min
0.00100   42.0   11.9 |  -0.061, -0.712, -0.422, -0.146, -1.002, -1.148, -0.909, -0.545 | -0.499  0.58 -0.62 | -0.461 |  2 hr 03 min
0.00100   42.5*  12.0 |  -0.044, -0.778, -0.434, -0.104, -1.009, -1.119, -0.854, -0.659 | -0.520  0.57 -0.63 | -0.460 |  2 hr 04 min
0.00100   43.0   12.1 |  -0.028, -0.806, -0.471, -0.068, -1.026, -1.037, -0.997, -0.666 | -0.542  0.57 -0.64 | -0.505 |  2 hr 06 min
0.00100   43.5   12.3 |  -0.103, -0.823, -0.448, -0.128, -1.036, -1.163, -1.002, -0.678 | -0.561  0.55 -0.67 | -0.472 |  2 hr 07 min
0.00100   44.0   12.4 |  +0.015, -0.816, -0.470, -0.119, -0.971, -1.111, -1.011, -0.586 | -0.525  0.57 -0.63 | -0.511 |  2 hr 09 min
0.00100   44.5   12.6 |  +0.051, -0.677, -0.353, +0.038, -0.861, -1.095, -0.730, -0.532 | -0.423  0.64 -0.52 | -0.488 |  2 hr 10 min
0.00100   45.0*  12.7 |  -0.098, -0.798, -0.455, -0.094, -1.055, -1.119, -0.930, -0.632 | -0.548  0.56 -0.65 | -0.508 |  2 hr 12 min
0.00100   45.5   12.8 |  -0.068, -0.818, -0.474, -0.103, -1.046, -1.166, -0.995, -0.629 | -0.554  0.56 -0.66 | -0.495 |  2 hr 13 min
0.00100   46.0   13.0 |  +0.033, -0.820, -0.469, -0.010, -0.999, -1.161, -1.006, -0.681 | -0.531  0.58 -0.64 | -0.517 |  2 hr 15 min
0.00100   46.5   13.1 |  +0.005, -0.798, -0.468, +0.039, -0.998, -1.110, -0.915, -0.676 | -0.527  0.59 -0.62 | -0.533 |  2 hr 16 min
0.00100   47.0   13.3 |  -0.054, -0.825, -0.463, -0.102, -1.044, -1.175, -0.867, -0.672 | -0.546  0.56 -0.65 | -0.528 |  2 hr 18 min
0.00100   47.5*  13.4 |  +0.019, -0.830, -0.480, -0.131, -1.035, -1.155, -1.030, -0.655 | -0.541  0.56 -0.66 | -0.537 |  2 hr 19 min
0.00100   48.0   13.6 |  -0.088, -0.808, -0.481, -0.101, -1.087, -1.143, -1.030, -0.675 | -0.568  0.55 -0.68 | -0.535 |  2 hr 20 min
0.00100   48.5   13.7 |  -0.115, -0.830, -0.464, -0.123, -0.978, -1.150, -0.735, -0.643 | -0.549  0.57 -0.63 | -0.556 |  2 hr 22 min
0.00100   49.0   13.8 |  -0.025, -0.838, -0.486, -0.111, -1.035, -1.180, -1.048, -0.723 | -0.566  0.55 -0.68 | -0.518 |  2 hr 23 min
0.00100   49.5   14.0 |  -0.127, -0.833, -0.484, -0.193, -1.000, -1.156, -1.020, -0.691 | -0.584  0.54 -0.69 | -0.514 |  2 hr 25 min
0.00100   50.0*  14.1 |  -0.100, -0.835, -0.472, -0.150, -1.030, -1.134, -1.046, -0.702 | -0.575  0.54 -0.68 | -0.527 |  2 hr 26 min
0.00100   50.5   14.3 |  -0.124, -0.831, -0.490, -0.165, -1.029, -1.137, -0.918, -0.708 | -0.582  0.54 -0.68 | -0.527 |  2 hr 28 min
0.00100   51.0   14.4 |  +0.055, -0.812, -0.486, -0.213, -1.039, -1.088, -1.040, -0.727 | -0.538  0.56 -0.67 | -0.558 |  2 hr 29 min
0.00100   51.5   14.5 |  -0.099, -0.801, -0.496, -0.066, -1.078, -1.134, -1.020, -0.735 | -0.578  0.55 -0.68 | -0.539 |  2 hr 31 min
0.00100   52.0   14.7 |  -0.086, -0.830, -0.481, -0.184, -1.060, -1.166, -1.017, -0.680 | -0.572  0.54 -0.69 | -0.566 |  2 hr 32 min
0.00100   52.5*  14.8 |  -0.076, -0.806, -0.472, -0.045, -1.048, -1.184, -0.990, -0.585 | -0.547  0.57 -0.65 | -0.512 |  2 hr 34 min
0.00100   53.0   15.0 |  -0.098, -0.856, -0.508, -0.147, -1.099, -1.190, -0.980, -0.710 | -0.592  0.54 -0.70 | -0.529 |  2 hr 35 min
0.00100   53.5   15.1 |  -0.115, -0.855, -0.517, -0.115, -1.033, -1.195, -1.060, -0.732 | -0.604  0.54 -0.70 | -0.535 |  2 hr 36 min
0.00100   54.0   15.2 |  -0.007, -0.750, -0.461, +0.016, -1.021, -1.110, -0.933, -0.593 | -0.511  0.59 -0.61 | -0.556 |  2 hr 38 min
0.00100   54.5   15.4 |  -0.096, -0.848, -0.488, -0.127, -1.068, -1.192, -0.975, -0.728 | -0.583  0.54 -0.69 | -0.560 |  2 hr 39 min
0.00100   55.0*  15.5 |  -0.146, -0.805, -0.480, -0.185, -1.097, -1.187, -1.033, -0.759 | -0.592  0.53 -0.71 | -0.544 |  2 hr 41 min
0.00100   55.5   15.7 |  +0.014, -0.871, -0.506, -0.181, -1.012, -1.180, -1.037, -0.727 | -0.568  0.55 -0.69 | -0.550 |  2 hr 42 min
0.00100   56.0   15.8 |  -0.118, -0.835, -0.473, -0.147, -1.079, -1.177, -1.028, -0.695 | -0.580  0.54 -0.69 | -0.549 |  2 hr 44 min
0.00100   56.5   16.0 |  -0.032, -0.878, -0.507, -0.080, -1.101, -1.173, -0.991, -0.716 | -0.578  0.55 -0.68 | -0.562 |  2 hr 45 min
0.00100   57.0   16.1 |  -0.142, -0.849, -0.504, -0.042, -1.099, -1.194, -0.976, -0.746 | -0.601  0.54 -0.69 | -0.583 |  2 hr 47 min
0.00100   57.5*  16.2 |  -0.113, -0.857, -0.510, -0.178, -1.070, -1.207, -1.025, -0.727 | -0.601  0.53 -0.71 | -0.549 |  2 hr 48 min
0.00100   58.0   16.4 |  -0.089, -0.849, -0.491, +0.127, -1.119, -1.170, -1.023, -0.676 | -0.575  0.57 -0.66 | -0.622 |  2 hr 50 min
0.00100   58.5   16.5 |  -0.057, -0.760, -0.443, -0.056, -1.013, -1.123, -0.832, -0.586 | -0.514  0.58 -0.61 | -0.584 |  2 hr 51 min
0.00100   59.0   16.7 |  -0.090, -0.823, -0.484, +0.072, -1.077, -1.130, -0.974, -0.664 | -0.564  0.57 -0.65 | -0.526 |  2 hr 53 min
0.00100   59.5   16.8 |  -0.162, -0.854, -0.509, -0.207, -1.080, -1.093, -1.052, -0.750 | -0.614  0.52 -0.71 | -0.562 |  2 hr 54 min
0.00100   60.0*  16.9 |  -0.123, -0.826, -0.516, -0.002, -1.093, -1.190, -0.773, -0.748 | -0.584  0.56 -0.66 | -0.585 |  2 hr 55 min
0.00100   60.5   17.1 |  -0.139, -0.857, -0.518, -0.203, -1.062, -1.232, -1.063, -0.747 | -0.615  0.52 -0.73 | -0.610 |  2 hr 57 min
0.00100   61.0   17.2 |  -0.103, -0.853, -0.511, -0.226, -1.010, -1.179, -0.918, -0.710 | -0.589  0.54 -0.69 | -0.569 |  2 hr 58 min
0.00100   61.5   17.4 |  -0.104, -0.841, -0.506, -0.189, -1.088, -1.201, -1.040, -0.714 | -0.594  0.53 -0.71 | -0.563 |  3 hr 00 min
0.00100   62.0   17.5 |  -0.100, -0.828, -0.487, -0.187, -1.012, -1.150, -0.951, -0.689 | -0.573  0.54 -0.68 | -0.622 |  3 hr 01 min
0.00100   62.5*  17.6 |  -0.107, -0.849, -0.491, +0.309, -1.107, -1.158, -0.996, -0.713 | -0.578  0.60 -0.64 | -0.589 |  3 hr 03 min
0.00100   63.0   17.8 |  -0.111, -0.841, -0.511, -0.114, -1.096, -1.184, -1.059, -0.705 | -0.596  0.54 -0.70 | -0.582 |  3 hr 04 min
0.00100   63.5   17.9 |  -0.116, -0.868, -0.518, -0.168, -1.075, -1.147, -1.108, -0.705 | -0.607  0.53 -0.71 | -0.588 |  3 hr 06 min
0.00100   64.0   18.1 |  -0.077, -0.849, -0.497, -0.206, -1.093, -1.213, -0.964, -0.749 | -0.586  0.53 -0.71 | -0.570 |  3 hr 07 min
0.00100   64.5   18.2 |  -0.145, -0.886, -0.529, -0.093, -1.123, -1.208, -1.073, -0.751 | -0.626  0.53 -0.73 | -0.582 |  3 hr 09 min
0.00100   65.0*  18.4 |  -0.012, -0.811, -0.456, -0.124, -1.075, -1.183, -0.984, -0.669 | -0.538  0.56 -0.66 | -0.591 |  3 hr 10 min
0.00100   65.5   18.5 |  -0.177, -0.880, -0.539, -0.224, -1.120, -1.155, -1.019, -0.715 | -0.630  0.52 -0.73 | -0.562 |  3 hr 11 min
0.00100   66.0   18.6 |  -0.131, -0.883, -0.526, -0.218, -1.086, -1.171, -1.100, -0.782 | -0.626  0.52 -0.74 | -0.598 |  3 hr 13 min
0.00100   66.5   18.8 |  -0.150, -0.885, -0.544, -0.148, -1.125, -1.215, -1.069, -0.779 | -0.636  0.52 -0.74 | -0.626 |  3 hr 14 min
0.00100   67.0   18.9 |  -0.171, -0.882, -0.532, -0.206, -1.096, -1.205, -0.896, -0.746 | -0.623  0.52 -0.72 | -0.605 |  3 hr 16 min
0.00100   67.5*  19.1 |  -0.080, -0.852, -0.527, -0.200, -1.108, -1.222, -1.025, -0.737 | -0.600  0.53 -0.72 | -0.625 |  3 hr 17 min
0.00100   68.0   19.2 |  -0.077, -0.890, -0.520, -0.255, -1.105, -1.198, -0.644, -0.754 | -0.580  0.54 -0.68 | -0.593 |  3 hr 19 min
0.00100   68.5   19.3 |  -0.085, -0.884, -0.525, -0.227, -1.124, -1.214, -1.028, -0.752 | -0.609  0.52 -0.73 | -0.598 |  3 hr 20 min
0.00100   69.0   19.5 |  -0.022, -0.862, -0.502, -0.196, -1.136, -1.163, -1.031, -0.754 | -0.578  0.54 -0.71 | -0.546 |  3 hr 22 min
0.00100   69.5   19.6 |  -0.150, -0.884, -0.527, -0.060, -1.027, -1.105, -1.106, -0.775 | -0.626  0.54 -0.70 | -0.616 |  3 hr 23 min
0.00100   70.0*  19.8 |  -0.120, -0.856, -0.545, -0.083, -1.150, -1.225, -1.004, -0.751 | -0.616  0.53 -0.72 | -0.601 |  3 hr 25 min
0.00100   70.5   19.9 |  -0.175, -0.883, -0.524, -0.256, -1.067, -1.180, -0.992, -0.708 | -0.622  0.52 -0.72 | -0.601 |  3 hr 26 min
0.00100   71.0   20.0 |  -0.094, -0.811, -0.495, -0.180, -1.088, -1.154, -0.896, -0.755 | -0.576  0.54 -0.68 | -0.629 |  3 hr 27 min
0.00100   71.5   20.2 |  -0.163, -0.871, -0.536, -0.228, -1.145, -1.228, -1.026, -0.755 | -0.630  0.51 -0.74 | -0.619 |  3 hr 29 min
