
--- [START 2019-07-10_19-33-15] ----------------------------------------------------------------

	@train_customized_gnn.py:  
	set random seed
		SEED = 1562758395
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 10.0.130
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1562758395
	PROJECT_PATH = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/build
	__file__     = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/build/train_customized_gnn.py
	out_dir      = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/results/0711_1

** dataset setting **
batch_size = 16
train_dataset : 
	mode   = train
	split  = train_split_by_mol_0_56668.npy
	csv    = train
	len    = 56668

valid_dataset : 
	mode   = train
	split  = valid_split_by_mol_0_28335.npy
	csv    = train
	len    = 28335


** net setting **
	initial_checkpoint = None
<class '__main__.Net'>

optimizer
  Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)
schduler
  NullScheduler
lr=0.00100 

** start training here! **
   batch_size =16,  iter_accum=1
                      |--------------- VALID ----------------------------------------------------------------|-- TRAIN/BATCH ---------
                      |std 18.3     4.5     3.1    10.9     3.7     1.3     4.0    3.7  |                    |        | 
0.00100   21.0    5.9 |  -0.076, -0.821, -0.504, -0.187, -1.056, -1.184, -0.961, -0.796 | -0.584  0.54 -0.70 | -0.552 |  2 hr 33 min
0.00100   21.5    6.1 |  -0.147, -0.884, -0.539, -0.194, -1.081, -1.182, -0.980, -0.782 | -0.627  0.52 -0.72 | -0.534 |  2 hr 37 min
0.00100   22.0    6.2 |  +0.024, -0.857, -0.501, -0.198, -0.984, -1.147, -1.014, -0.789 | -0.564  0.55 -0.68 | -0.564 |  2 hr 40 min
0.00100   22.5*   6.4 |  -0.028, -0.894, -0.547, -0.239, -1.122, -1.248, -0.993, -0.800 | -0.606  0.52 -0.73 | -0.591 |  2 hr 44 min
0.00100   23.0    6.5 |  -0.132, -0.876, -0.550, -0.094, -1.058, -1.181, -0.974, -0.771 | -0.621  0.53 -0.70 | -0.563 |  2 hr 47 min
0.00100   23.5    6.6 |  -0.120, -0.855, -0.553, -0.151, -0.965, -1.258, -1.037, -0.831 | -0.627  0.53 -0.72 | -0.593 |  2 hr 51 min
0.00100   24.0    6.8 |  -0.154, -0.920, -0.569, +0.316, -1.106, -1.262, -0.965, -0.827 | -0.643  0.58 -0.69 | -0.589 |  2 hr 55 min
0.00100   24.5    6.9 |  -0.154, -0.903, -0.576, -0.303, -1.041, -1.250, -1.057, -0.827 | -0.657  0.50 -0.76 | -0.596 |  2 hr 58 min
0.00100   25.0*   7.1 |  -0.137, -0.931, -0.555, -0.200, -1.074, -1.189, -1.040, -0.839 | -0.648  0.51 -0.75 | -0.659 |  3 hr 02 min
0.00100   25.5    7.2 |  -0.157, -0.912, -0.566, -0.165, -1.045, -1.194, -1.024, -0.779 | -0.645  0.52 -0.73 | -0.582 |  3 hr 05 min
0.00100   26.0    7.3 |  -0.123, -0.900, -0.593, -0.002, -1.034, -1.172, -0.988, -0.848 | -0.646  0.54 -0.71 | -0.607 |  3 hr 09 min
0.00100   26.5    7.5 |  -0.213, -0.930, -0.574, -0.301, -1.066, -1.237, -1.050, -0.839 | -0.677  0.49 -0.78 | -0.628 |  3 hr 13 min
0.00100   27.0    7.6 |  -0.168, -0.875, -0.595, -0.191, -1.147, -1.214, -0.917, -0.807 | -0.650  0.51 -0.74 | -0.617 |  3 hr 16 min
0.00100   27.5*   7.8 |  -0.181, -0.861, -0.602, -0.225, -0.987, -1.278, -1.012, -0.857 | -0.663  0.51 -0.75 | -0.628 |  3 hr 20 min
0.00100   28.0    7.9 |  -0.114, -0.931, -0.610, -0.287, -1.144, -1.263, -1.009, -0.882 | -0.668  0.50 -0.78 | -0.639 |  3 hr 23 min
0.00100   28.5    8.0 |  -0.152, -0.944, -0.610, +0.040, -1.184, -1.285, -1.097, -0.844 | -0.677  0.52 -0.76 | -0.633 |  3 hr 27 min
0.00100   29.0    8.2 |  -0.221, -0.951, -0.610, -0.313, -1.172, -1.260, -1.097, -0.645 | -0.677  0.49 -0.78 | -0.661 |  3 hr 31 min
0.00100   29.5    8.3 |  -0.225, -0.962, -0.602, -0.332, -1.153, -1.286, -1.034, -0.824 | -0.696  0.48 -0.80 | -0.636 |  3 hr 34 min
0.00100   30.0*   8.5 |  -0.207, -0.976, -0.578, -0.247, -1.148, -1.282, -1.094, -0.895 | -0.695  0.48 -0.80 | -0.675 |  3 hr 38 min
0.00100   30.5    8.6 |  -0.068, -0.933, -0.613, -0.287, -1.203, -1.196, -1.113, -0.859 | -0.659  0.50 -0.78 | -0.644 |  3 hr 41 min
0.00100   31.0    8.8 |  -0.157, -0.866, -0.590, -0.176, -1.108, -1.276, -1.052, -0.848 | -0.656  0.51 -0.76 | -0.637 |  3 hr 45 min
0.00100   31.5    8.9 |  -0.160, -0.926, -0.622, -0.326, -1.067, -1.267, -1.125, -0.882 | -0.689  0.48 -0.80 | -0.654 |  3 hr 49 min
0.00100   32.0    9.0 |  -0.210, -0.982, -0.636, -0.329, -1.151, -1.297, -1.056, -0.897 | -0.717  0.47 -0.82 | -0.675 |  3 hr 52 min
0.00100   32.5*   9.2 |  -0.179, -0.968, -0.646, -0.244, -1.126, -1.271, -0.979, -0.838 | -0.697  0.49 -0.78 | -0.709 |  3 hr 56 min
0.00100   33.0    9.3 |  -0.190, -0.979, -0.637, -0.271, -1.206, -1.319, -1.077, -0.873 | -0.711  0.48 -0.82 | -0.686 |  3 hr 59 min
0.00100   33.5    9.5 |  -0.239, -1.007, -0.571, -0.074, -0.940, -1.317, -1.137, -0.897 | -0.703  0.50 -0.77 | -0.692 |  4 hr 03 min
0.00100   34.0    9.6 |  -0.132, -0.902, -0.586, -0.140, -1.095, -1.212, -0.914, -0.846 | -0.644  0.52 -0.73 | -0.709 |  4 hr 07 min
0.00100   34.5    9.7 |  -0.227, -0.950, -0.647, -0.405, -1.217, -1.228, -1.074, -0.915 | -0.722  0.46 -0.83 | -0.690 |  4 hr 10 min
0.00100   35.0*   9.9 |  -0.265, -0.992, -0.659, -0.298, -1.202, -1.179, -1.128, -0.875 | -0.740  0.47 -0.82 | -0.684 |  4 hr 14 min
0.00100   35.5   10.0 |  -0.132, -0.957, -0.591, -0.226, -1.151, -1.306, -1.056, -0.877 | -0.673  0.50 -0.79 | -0.716 |  4 hr 18 min
0.00100   36.0   10.2 |  -0.204, -0.994, -0.639, -0.351, -1.219, -1.224, -1.047, -0.845 | -0.712  0.47 -0.82 | -0.701 |  4 hr 21 min
0.00100   36.5   10.3 |  -0.272, -0.930, -0.670, -0.382, -1.225, -1.351, -1.076, -0.922 | -0.741  0.46 -0.85 | -0.705 |  4 hr 25 min
0.00100   37.0   10.4 |  -0.179, -0.907, -0.647, -0.363, -1.181, -1.277, -1.081, -0.873 | -0.700  0.48 -0.81 | -0.693 |  4 hr 28 min
0.00100   37.5*  10.6 |  -0.187, -1.013, -0.650, -0.243, -1.220, -1.284, -1.119, -0.947 | -0.730  0.47 -0.83 | -0.716 |  4 hr 32 min
0.00100   38.0   10.7 |  -0.247, -0.986, -0.672, -0.413, -1.233, -1.337, -1.088, -0.935 | -0.749  0.45 -0.86 | -0.672 |  4 hr 36 min
0.00100   38.5   10.9 |  -0.246, -0.996, -0.662, -0.346, -1.215, -1.309, -1.120, -0.869 | -0.740  0.46 -0.85 | -0.702 |  4 hr 39 min
0.00100   39.0   11.0 |  -0.137, -0.910, -0.686, -0.250, -1.233, -1.311, -1.118, -0.892 | -0.705  0.48 -0.82 | -0.731 |  4 hr 43 min
0.00100   39.5   11.2 |  -0.195, -1.024, -0.640, -0.253, -1.256, -1.352, -1.149, -0.939 | -0.733  0.47 -0.85 | -0.728 |  4 hr 46 min
0.00100   40.0*  11.3 |  -0.240, -1.004, -0.663, -0.398, -1.221, -1.326, -1.116, -0.946 | -0.750  0.45 -0.86 | -0.688 |  4 hr 50 min
0.00100   40.5   11.4 |  -0.205, -0.966, -0.627, -0.279, -1.243, -1.282, -1.032, -0.836 | -0.703  0.48 -0.81 | -0.751 |  4 hr 54 min
0.00100   41.0   11.6 |  -0.266, -1.016, -0.692, -0.401, -1.263, -1.355, -1.062, -0.894 | -0.761  0.45 -0.87 | -0.707 |  4 hr 57 min
0.00100   41.5   11.7 |  -0.293, -1.028, -0.693, -0.410, -1.269, -1.300, -1.173, -0.951 | -0.782  0.44 -0.89 | -0.710 |  5 hr 01 min
0.00100   42.0   11.9 |  -0.024, -0.936, -0.654, -0.398, -1.240, -1.318, -1.058, -0.820 | -0.666  0.49 -0.81 | -0.744 |  5 hr 04 min
0.00100   42.5*  12.0 |  -0.063, -0.998, -0.713, -0.352, -1.098, -1.388, -1.103, -0.964 | -0.717  0.47 -0.83 | -0.708 |  5 hr 08 min
0.00100   43.0   12.1 |  -0.260, -1.022, -0.698, -0.271, -0.990, -1.175, -1.028, -0.945 | -0.756  0.48 -0.80 | -0.752 |  5 hr 12 min
0.00100   43.5   12.3 |  -0.267, -1.057, -0.686, -0.405, -1.275, -1.261, -1.205, -0.963 | -0.781  0.44 -0.89 | -0.748 |  5 hr 15 min
0.00100   44.0   12.4 |  -0.266, -1.005, -0.705, -0.313, -1.183, -1.331, -1.178, -0.989 | -0.777  0.45 -0.87 | -0.785 |  5 hr 19 min
0.00100   44.5   12.6 |  -0.281, -0.940, -0.714, -0.385, -1.226, -1.312, -1.192, -0.906 | -0.764  0.45 -0.87 | -0.737 |  5 hr 22 min
0.00100   45.0*  12.7 |  -0.320, -1.033, -0.719, -0.365, -1.286, -1.298, -1.200, -0.976 | -0.802  0.44 -0.90 | -0.744 |  5 hr 26 min
0.00100   45.5   12.8 |  -0.222, -1.007, -0.675, -0.449, -1.266, -1.310, -1.066, -0.897 | -0.743  0.45 -0.86 | -0.752 |  5 hr 30 min
0.00100   46.0   13.0 |  -0.315, -1.051, -0.733, -0.372, -1.270, -1.407, -1.207, -0.997 | -0.815  0.43 -0.92 | -0.784 |  5 hr 33 min
0.00100   46.5   13.1 |  -0.254, -1.003, -0.685, -0.268, -1.250, -1.381, -1.186, -0.991 | -0.768  0.45 -0.88 | -0.791 |  5 hr 37 min
0.00100   47.0   13.3 |  -0.260, -1.069, -0.702, -0.434, -1.199, -1.317, -1.188, -0.991 | -0.790  0.44 -0.90 | -0.765 |  5 hr 40 min
0.00100   47.5*  13.4 |  -0.329, -1.070, -0.677, -0.441, -1.166, -1.384, -1.222, -0.982 | -0.800  0.43 -0.91 | -0.763 |  5 hr 44 min
0.00100   48.0   13.6 |  -0.240, -1.000, -0.730, -0.447, -1.269, -1.310, -1.178, -0.956 | -0.777  0.44 -0.89 | -0.769 |  5 hr 48 min
0.00100   48.5   13.7 |  -0.222, -1.068, -0.680, -0.374, -1.265, -1.375, -1.167, -0.949 | -0.769  0.45 -0.89 | -0.777 |  5 hr 51 min
0.00100   49.0   13.8 |  -0.317, -1.037, -0.693, -0.450, -1.292, -1.359, -1.212, -0.987 | -0.798  0.43 -0.92 | -0.779 |  5 hr 55 min
0.00100   49.5   14.0 |  -0.299, -1.098, -0.736, -0.357, -1.319, -1.372, -1.134, -0.973 | -0.813  0.43 -0.91 | -0.766 |  5 hr 58 min
0.00100   50.0*  14.1 |  -0.322, -1.074, -0.725, -0.270, -1.300, -1.401, -1.142, -0.986 | -0.812  0.44 -0.90 | -0.824 |  6 hr 02 min
0.00100   50.5   14.3 |  -0.263, -1.011, -0.712, -0.370, -1.251, -1.347, -1.194, -0.931 | -0.777  0.44 -0.88 | -0.802 |  6 hr 06 min
0.00100   51.0   14.4 |  -0.319, -1.081, -0.742, -0.373, -1.338, -1.391, -1.230, -1.005 | -0.827  0.43 -0.93 | -0.833 |  6 hr 09 min
0.00100   51.5   14.5 |  -0.237, -1.062, -0.745, -0.264, -0.977, -1.332, -1.218, -1.021 | -0.795  0.46 -0.86 | -0.785 |  6 hr 13 min
0.00100   52.0   14.7 |  -0.301, -1.059, -0.742, -0.184, -1.305, -1.337, -1.174, -0.968 | -0.807  0.45 -0.88 | -0.744 |  6 hr 16 min
0.00100   52.5*  14.8 |  -0.325, -1.069, -0.725, -0.165, -1.270, -1.329, -1.169, -1.001 | -0.812  0.45 -0.88 | -0.793 |  6 hr 20 min
0.00100   53.0   15.0 |  -0.301, -1.068, -0.722, -0.400, -1.322, -1.419, -1.170, -0.912 | -0.801  0.43 -0.91 | -0.804 |  6 hr 24 min
0.00100   53.5   15.1 |  -0.220, -1.078, -0.705, -0.489, -1.244, -1.307, -1.212, -1.006 | -0.785  0.43 -0.91 | -0.766 |  6 hr 27 min
0.00100   54.0   15.2 |  -0.241, -1.071, -0.714, -0.319, -1.172, -1.341, -1.185, -0.925 | -0.780  0.45 -0.87 | -0.803 |  6 hr 31 min
0.00100   54.5   15.4 |  -0.243, -1.087, -0.741, -0.399, -1.307, -1.380, -1.237, -1.040 | -0.813  0.43 -0.93 | -0.806 |  6 hr 35 min
0.00100   55.0*  15.5 |  -0.293, -1.115, -0.758, -0.385, -1.292, -1.373, -1.232, -1.004 | -0.831  0.43 -0.93 | -0.820 |  6 hr 38 min
0.00100   55.5   15.7 |  -0.323, -1.098, -0.768, -0.211, -1.251, -1.397, -1.021, -1.009 | -0.825  0.45 -0.88 | -0.814 |  6 hr 42 min
0.00100   56.0   15.8 |  -0.260, -0.960, -0.711, -0.041, -1.223, -1.282, -1.135, -0.926 | -0.755  0.49 -0.82 | -0.823 |  6 hr 45 min
0.00100   56.5   16.0 |  -0.322, -1.124, -0.760, -0.337, -1.337, -1.318, -1.005, -1.036 | -0.830  0.44 -0.90 | -0.853 |  6 hr 49 min
0.00100   57.0   16.1 |  -0.272, -1.034, -0.740, -0.435, -1.279, -1.427, -1.174, -0.929 | -0.796  0.43 -0.91 | -0.773 |  6 hr 53 min
0.00100   57.5*  16.2 |  -0.169, -1.106, -0.781, -0.474, -1.382, -1.442, -1.242, -1.025 | -0.811  0.42 -0.95 | -0.828 |  6 hr 56 min
0.00100   58.0   16.4 |  -0.228, -1.063, -0.723, -0.392, -1.331, -1.396, -1.176, -1.000 | -0.790  0.44 -0.91 | -0.787 |  7 hr 00 min
0.00100   58.5   16.5 |  -0.273, -1.111, -0.759, -0.378, -1.177, -1.414, -1.191, -1.037 | -0.826  0.43 -0.92 | -0.811 |  7 hr 03 min
0.00100   59.0   16.7 |  -0.258, -1.114, -0.770, -0.196, -1.323, -1.253, -1.273, -1.069 | -0.830  0.45 -0.91 | -0.819 |  7 hr 07 min
0.00100   59.5   16.8 |  -0.360, -1.091, -0.741, -0.305, -1.330, -1.343, -1.220, -1.015 | -0.838  0.43 -0.93 | -0.831 |  7 hr 11 min
0.00100   60.0*  16.9 |  -0.202, -1.025, -0.663, -0.279, -1.226, -1.350, -1.077, -0.900 | -0.736  0.47 -0.84 | -0.857 |  7 hr 14 min
0.00100   60.5   17.1 |  -0.297, -1.126, -0.783, -0.277, -1.358, -1.443, -1.165, -1.044 | -0.844  0.43 -0.94 | -0.829 |  7 hr 18 min
0.00100   61.0   17.2 |  -0.276, -1.062, -0.756, -0.471, -1.281, -1.413, -1.163, -1.003 | -0.814  0.42 -0.93 | -0.824 |  7 hr 21 min
0.00100   61.5   17.4 |  -0.174, -1.138, -0.769, -0.344, -1.357, -1.419, -1.247, -1.018 | -0.810  0.44 -0.93 | -0.854 |  7 hr 25 min
0.00100   62.0   17.5 |  -0.265, -1.134, -0.770, -0.302, -1.343, -1.383, -1.287, -1.050 | -0.839  0.43 -0.94 | -0.818 |  7 hr 29 min
0.00100   62.5*  17.6 |  -0.206, -1.096, -0.764, -0.513, -1.331, -1.372, -1.259, -0.900 | -0.799  0.43 -0.93 | -0.835 |  7 hr 32 min
0.00100   63.0   17.8 |  -0.353, -1.146, -0.788, -0.285, -1.320, -1.386, -1.254, -1.008 | -0.864  0.42 -0.94 | -0.796 |  7 hr 36 min
0.00100   63.5   17.9 |  -0.275, -1.139, -0.739, -0.427, -1.335, -1.408, -1.290, -1.061 | -0.835  0.42 -0.96 | -0.823 |  7 hr 39 min
0.00100   64.0   18.1 |  -0.321, -1.088, -0.781, -0.360, -1.320, -1.388, -1.180, -1.027 | -0.841  0.42 -0.93 | -0.824 |  7 hr 43 min
0.00100   64.5   18.2 |  -0.406, -1.118, -0.784, -0.204, -1.355, -1.442, -1.231, -1.033 | -0.872  0.43 -0.95 | -0.878 |  7 hr 47 min
0.00100   65.0*  18.4 |  -0.314, -1.121, -0.758, -0.384, -1.251, -1.451, -1.236, -1.014 | -0.841  0.42 -0.94 | -0.810 |  7 hr 50 min
0.00100   65.5   18.5 |  -0.350, -1.140, -0.775, -0.421, -1.346, -1.305, -1.295, -1.056 | -0.866  0.41 -0.96 | -0.847 |  7 hr 54 min
0.00100   66.0   18.6 |  -0.353, -1.094, -0.780, -0.206, -1.163, -1.351, -1.215, -1.045 | -0.850  0.44 -0.90 | -0.876 |  7 hr 57 min
0.00100   66.5   18.8 |  -0.380, -1.112, -0.783, -0.073, -1.312, -1.459, -1.185, -1.064 | -0.862  0.44 -0.92 | -0.860 |  8 hr 01 min
0.00100   67.0   18.9 |  -0.336, -1.129, -0.782, -0.545, -1.326, -1.468, -1.255, -1.048 | -0.865  0.40 -0.99 | -0.846 |  8 hr 05 min
0.00100   67.5*  19.1 |  -0.386, -1.080, -0.805, -0.170, -1.374, -1.452, -1.277, -1.035 | -0.870  0.43 -0.95 | -0.884 |  8 hr 08 min
0.00100   68.0   19.2 |  -0.323, -1.156, -0.802, -0.471, -1.308, -1.440, -1.312, -1.057 | -0.875  0.40 -0.98 | -0.902 |  8 hr 12 min
0.00100   68.5   19.3 |  -0.377, -1.131, -0.768, -0.426, -1.350, -1.327, -1.278, -1.064 | -0.869  0.41 -0.97 | -0.850 |  8 hr 15 min
0.00100   69.0   19.5 |  -0.379, -1.104, -0.802, -0.456, -1.383, -1.427, -1.243, -1.055 | -0.877  0.40 -0.98 | -0.886 |  8 hr 19 min
0.00100   69.5   19.6 |  -0.309, -1.133, -0.804, -0.455, -1.368, -1.427, -1.306, -1.033 | -0.866  0.41 -0.98 | -0.876 |  8 hr 23 min
0.00100   70.0*  19.8 |  -0.374, -1.109, -0.813, -0.372, -1.391, -1.440, -1.231, -1.096 | -0.883  0.41 -0.98 | -0.870 |  8 hr 26 min
0.00100   70.5   19.9 |  -0.402, -1.120, -0.821, -0.487, -1.317, -1.393, -1.271, -1.097 | -0.896  0.40 -0.99 | -0.879 |  8 hr 30 min
0.00100   71.0   20.0 |  -0.313, -1.148, -0.774, -0.274, -1.298, -1.456, -1.304, -1.070 | -0.859  0.42 -0.95 | -0.887 |  8 hr 33 min
0.00100   71.5   20.2 |  -0.339, -1.106, -0.790, -0.440, -1.286, -1.433, -1.289, -0.967 | -0.853  0.41 -0.96 | -0.882 |  8 hr 37 min
