
--- [START 2019-07-09_19-58-20] ----------------------------------------------------------------

	@train_customized_gnn.py:  
	set random seed
		SEED = 1562673500
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 10.0.130
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1562673500
	PROJECT_PATH = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/build
	__file__     = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/build/train_customized_gnn.py
	out_dir      = /home/alexpartisan/Work/Data/Competition/CHAMP/GNN/results/0710_1

** dataset setting **
batch_size = 16
train_dataset : 
	mode   = train
	split  = train_split_by_mol_0_56668.npy
	csv    = train
	len    = 56668

valid_dataset : 
	mode   = train
	split  = valid_split_by_mol_0_28335.npy
	csv    = train
	len    = 28335


** net setting **
	initial_checkpoint = None
<class '__main__.Net'>

optimizer
  Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)
schduler
  NullScheduler
lr=0.00100 

** start training here! **
   batch_size =16,  iter_accum=1
                      |--------------- VALID ----------------------------------------------------------------|-- TRAIN/BATCH ---------
                      |std 18.3     4.5     3.1    10.9     3.7     1.3     4.0    3.7  |                    |        | 
0.00100   21.0    5.9 |  +0.195, -0.627, -0.305, +0.093, -0.834, -0.977, -0.695, -0.529 | -0.354  0.69 -0.46 | -0.350 |  1 hr 02 min
0.00100   21.5    6.1 |  +0.112, -0.569, -0.305, +0.056, -0.893, -0.989, -0.785, -0.561 | -0.375  0.66 -0.49 | -0.335 |  1 hr 03 min
0.00100   22.0    6.2 |  +0.089, -0.647, -0.276, +0.125, -0.815, -0.997, -0.812, -0.522 | -0.381  0.67 -0.48 | -0.380 |  1 hr 05 min
0.00100   22.5*   6.4 |  +0.087, -0.672, -0.324, +0.100, -0.815, -0.997, -0.854, -0.559 | -0.410  0.65 -0.50 | -0.378 |  1 hr 06 min
0.00100   23.0    6.5 |  +0.032, -0.676, -0.338, +0.027, -0.890, -1.041, -0.834, -0.571 | -0.432  0.63 -0.54 | -0.374 |  1 hr 08 min
0.00100   23.5    6.6 |  +0.056, -0.670, -0.319, +0.052, -0.871, -0.956, -0.812, -0.510 | -0.408  0.65 -0.50 | -0.370 |  1 hr 09 min
0.00100   24.0    6.8 |  +0.090, -0.671, -0.322, +0.343, -0.841, -0.990, -0.823, -0.577 | -0.404  0.69 -0.47 | -0.384 |  1 hr 10 min
0.00100   24.5    6.9 |  +0.094, -0.711, -0.332, +0.073, -0.856, -1.039, -0.801, -0.600 | -0.422  0.64 -0.52 | -0.363 |  1 hr 12 min
0.00100   25.0*   7.1 |  +0.024, -0.682, -0.326, +0.049, -0.794, -1.041, -0.783, -0.570 | -0.426  0.64 -0.52 | -0.406 |  1 hr 13 min
0.00100   25.5    7.2 |  +0.058, -0.707, -0.360, +0.195, -0.902, -1.009, -0.825, -0.602 | -0.439  0.65 -0.52 | -0.408 |  1 hr 15 min
0.00100   26.0    7.3 |  +0.016, -0.588, -0.363, +0.051, -0.912, -0.991, -0.665, -0.466 | -0.404  0.65 -0.49 | -0.387 |  1 hr 16 min
0.00100   26.5    7.5 |  +0.050, -0.679, -0.343, +0.012, -0.919, -1.011, -0.780, -0.572 | -0.427  0.63 -0.53 | -0.416 |  1 hr 18 min
0.00100   27.0    7.6 |  +0.052, -0.694, -0.335, +0.064, -0.873, -1.023, -0.853, -0.576 | -0.430  0.64 -0.53 | -0.433 |  1 hr 19 min
0.00100   27.5*   7.8 |  +0.019, -0.675, -0.357, +0.068, -0.894, -1.002, -0.864, -0.537 | -0.438  0.64 -0.53 | -0.406 |  1 hr 21 min
0.00100   28.0    7.9 |  +0.069, -0.703, -0.367, +0.050, -0.950, -1.062, -0.889, -0.575 | -0.442  0.63 -0.55 | -0.419 |  1 hr 22 min
0.00100   28.5    8.0 |  +0.023, -0.707, -0.368, +0.202, -0.915, -1.059, -0.865, -0.611 | -0.455  0.64 -0.54 | -0.434 |  1 hr 24 min
0.00100   29.0    8.2 |  -0.001, -0.715, -0.383, -0.008, -0.928, -1.076, -0.868, -0.620 | -0.473  0.61 -0.57 | -0.399 |  1 hr 25 min
0.00100   29.5    8.3 |  +0.086, -0.729, -0.373, +0.043, -0.864, -1.079, -0.761, -0.649 | -0.446  0.63 -0.54 | -0.467 |  1 hr 26 min
0.00100   30.0*   8.5 |  +0.084, -0.716, -0.373, +0.014, -0.804, -1.067, -0.796, -0.594 | -0.439  0.63 -0.53 | -0.465 |  1 hr 28 min
0.00100   30.5    8.6 |  +0.034, -0.730, -0.402, +0.033, -0.685, -1.065, -0.900, -0.628 | -0.471  0.63 -0.54 | -0.430 |  1 hr 29 min
0.00100   31.0    8.8 |  -0.004, -0.717, -0.383, -0.005, -0.946, -1.056, -0.850, -0.594 | -0.470  0.61 -0.57 | -0.448 |  1 hr 31 min
0.00100   31.5    8.9 |  -0.022, -0.738, -0.398, -0.018, -0.933, -1.017, -0.879, -0.628 | -0.488  0.60 -0.58 | -0.412 |  1 hr 32 min
0.00100   32.0    9.0 |  +0.009, -0.731, -0.380, +0.057, -0.965, -1.020, -0.901, -0.600 | -0.470  0.62 -0.57 | -0.458 |  1 hr 34 min
0.00100   32.5*   9.2 |  -0.012, -0.742, -0.397, -0.061, -0.970, -1.096, -0.855, -0.582 | -0.482  0.60 -0.59 | -0.462 |  1 hr 35 min
0.00100   33.0    9.3 |  +0.011, -0.756, -0.408, -0.034, -0.985, -1.042, -0.920, -0.628 | -0.491  0.60 -0.60 | -0.474 |  1 hr 37 min
0.00100   33.5    9.5 |  -0.004, -0.755, -0.401, +0.070, -0.939, -1.099, -0.924, -0.648 | -0.493  0.61 -0.59 | -0.468 |  1 hr 38 min
0.00100   34.0    9.6 |  -0.000, -0.741, -0.407, +0.032, -0.939, -1.035, -0.911, -0.626 | -0.488  0.61 -0.58 | -0.440 |  1 hr 40 min
0.00100   34.5    9.7 |  +0.015, -0.767, -0.418, +0.050, -0.926, -1.096, -0.859, -0.640 | -0.492  0.61 -0.58 | -0.451 |  1 hr 41 min
0.00100   35.0*   9.9 |  -0.049, -0.768, -0.399, -0.068, -0.966, -1.095, -0.823, -0.642 | -0.502  0.59 -0.60 | -0.486 |  1 hr 42 min
0.00100   35.5   10.0 |  +0.029, -0.750, -0.403, +0.010, -0.986, -1.115, -0.915, -0.645 | -0.485  0.60 -0.60 | -0.474 |  1 hr 44 min
0.00100   36.0   10.2 |  -0.045, -0.786, -0.400, -0.045, -0.984, -1.047, -0.914, -0.628 | -0.507  0.59 -0.61 | -0.419 |  1 hr 45 min
0.00100   36.5   10.3 |  +0.005, -0.698, -0.403, -0.059, -0.949, -1.093, -0.811, -0.590 | -0.470  0.60 -0.57 | -0.498 |  1 hr 47 min
0.00100   37.0   10.4 |  -0.056, -0.782, -0.415, -0.039, -0.872, -1.098, -0.858, -0.658 | -0.514  0.59 -0.60 | -0.500 |  1 hr 48 min
0.00100   37.5*  10.6 |  -0.079, -0.785, -0.433, -0.042, -1.003, -1.105, -0.949, -0.632 | -0.532  0.58 -0.63 | -0.457 |  1 hr 50 min
0.00100   38.0   10.7 |  +0.024, -0.763, -0.431, -0.036, -0.958, -1.099, -0.863, -0.661 | -0.499  0.59 -0.60 | -0.529 |  1 hr 51 min
0.00100   38.5   10.9 |  -0.061, -0.744, -0.426, +0.130, -1.001, -1.101, -0.943, -0.672 | -0.517  0.60 -0.60 | -0.451 |  1 hr 53 min
0.00100   39.0   11.0 |  -0.040, -0.781, -0.442, -0.091, -1.015, -1.120, -0.904, -0.683 | -0.528  0.57 -0.63 | -0.491 |  1 hr 54 min
0.00100   39.5   11.2 |  -0.043, -0.786, -0.446, +0.006, -0.946, -1.112, -0.898, -0.671 | -0.528  0.59 -0.61 | -0.480 |  1 hr 56 min
0.00100   40.0*  11.3 |  -0.053, -0.702, -0.427, -0.094, -1.019, -1.127, -0.949, -0.624 | -0.507  0.58 -0.62 | -0.474 |  1 hr 57 min
0.00100   40.5   11.4 |  -0.061, -0.780, -0.433, -0.061, -1.004, -1.105, -0.886, -0.664 | -0.525  0.58 -0.62 | -0.511 |  1 hr 58 min
0.00100   41.0   11.6 |  -0.035, -0.796, -0.463, +0.028, -1.052, -1.151, -0.960, -0.682 | -0.539  0.58 -0.64 | -0.491 |  2 hr 00 min
0.00100   41.5   11.7 |  -0.077, -0.807, -0.453, -0.115, -0.978, -1.135, -0.964, -0.672 | -0.549  0.56 -0.65 | -0.509 |  2 hr 01 min
0.00100   42.0   11.9 |  -0.073, -0.764, -0.454, -0.086, -1.039, -1.127, -0.897, -0.646 | -0.533  0.57 -0.64 | -0.502 |  2 hr 03 min
0.00100   42.5*  12.0 |  -0.084, -0.800, -0.457, -0.071, -1.043, -1.090, -0.914, -0.699 | -0.550  0.57 -0.64 | -0.495 |  2 hr 04 min
0.00100   43.0   12.1 |  -0.058, -0.786, -0.439, -0.120, -1.010, -1.133, -0.992, -0.700 | -0.541  0.56 -0.65 | -0.511 |  2 hr 06 min
0.00100   43.5   12.3 |  -0.048, -0.799, -0.452, -0.112, -0.980, -1.120, -0.971, -0.642 | -0.536  0.57 -0.64 | -0.516 |  2 hr 07 min
0.00100   44.0   12.4 |  -0.070, -0.814, -0.453, -0.050, -1.036, -1.123, -0.968, -0.699 | -0.551  0.56 -0.65 | -0.506 |  2 hr 09 min
0.00100   44.5   12.6 |  -0.086, -0.810, -0.463, -0.120, -0.945, -1.147, -0.944, -0.692 | -0.556  0.56 -0.65 | -0.527 |  2 hr 10 min
0.00100   45.0*  12.7 |  -0.072, -0.813, -0.472, -0.057, -1.057, -1.144, -0.936, -0.663 | -0.554  0.56 -0.65 | -0.563 |  2 hr 12 min
0.00100   45.5   12.8 |  -0.092, -0.767, -0.462, -0.061, -1.039, -1.135, -0.996, -0.690 | -0.552  0.56 -0.66 | -0.531 |  2 hr 13 min
0.00100   46.0   13.0 |  +0.020, -0.782, -0.441, -0.092, -1.010, -1.145, -0.786, -0.658 | -0.504  0.59 -0.61 | -0.498 |  2 hr 14 min
0.00100   46.5   13.1 |  -0.104, -0.795, -0.470, -0.033, -1.047, -1.147, -1.018, -0.723 | -0.568  0.56 -0.67 | -0.498 |  2 hr 16 min
0.00100   47.0   13.3 |  -0.086, -0.806, -0.463, -0.086, -1.000, -1.150, -0.998, -0.703 | -0.561  0.56 -0.66 | -0.496 |  2 hr 17 min
0.00100   47.5*  13.4 |  -0.065, -0.799, -0.476, -0.143, -1.055, -1.121, -0.995, -0.666 | -0.555  0.55 -0.67 | -0.517 |  2 hr 19 min
0.00100   48.0   13.6 |  -0.108, -0.800, -0.476, -0.090, -1.054, -1.146, -0.986, -0.695 | -0.568  0.55 -0.67 | -0.544 |  2 hr 20 min
0.00100   48.5   13.7 |  -0.118, -0.823, -0.475, -0.134, -1.052, -1.147, -0.921, -0.683 | -0.571  0.55 -0.67 | -0.527 |  2 hr 22 min
0.00100   49.0   13.8 |  -0.103, -0.823, -0.473, -0.091, -1.056, -1.147, -0.960, -0.740 | -0.573  0.55 -0.67 | -0.539 |  2 hr 23 min
0.00100   49.5   14.0 |  -0.033, -0.786, -0.452, +0.093, -1.082, -1.123, -0.955, -0.710 | -0.535  0.59 -0.63 | -0.537 |  2 hr 25 min
0.00100   50.0*  14.1 |  -0.080, -0.830, -0.478, -0.051, -1.010, -1.132, -1.000, -0.721 | -0.570  0.56 -0.66 | -0.560 |  2 hr 26 min
0.00100   50.5   14.3 |  -0.062, -0.794, -0.452, -0.138, -1.033, -1.142, -0.979, -0.696 | -0.547  0.56 -0.66 | -0.557 |  2 hr 28 min
0.00100   51.0   14.4 |  -0.083, -0.812, -0.479, -0.027, -0.999, -1.142, -1.019, -0.723 | -0.568  0.56 -0.66 | -0.538 |  2 hr 29 min
0.00100   51.5   14.5 |  -0.103, -0.773, -0.492, +0.254, -0.986, -1.155, -0.964, -0.603 | -0.547  0.61 -0.60 | -0.546 |  2 hr 31 min
0.00100   52.0   14.7 |  -0.035, -0.824, -0.474, -0.099, -0.954, -1.166, -0.979, -0.625 | -0.544  0.57 -0.64 | -0.494 |  2 hr 32 min
0.00100   52.5*  14.8 |  -0.087, -0.832, -0.479, -0.111, -1.016, -1.135, -0.873, -0.752 | -0.569  0.55 -0.66 | -0.519 |  2 hr 33 min
0.00100   53.0   15.0 |  -0.147, -0.824, -0.473, -0.057, -1.039, -1.169, -1.039, -0.697 | -0.583  0.55 -0.68 | -0.525 |  2 hr 35 min
0.00100   53.5   15.1 |  -0.145, -0.835, -0.480, -0.143, -1.042, -1.170, -0.947, -0.711 | -0.586  0.54 -0.68 | -0.565 |  2 hr 36 min
0.00100   54.0   15.2 |  -0.036, -0.747, -0.455, -0.049, -0.878, -1.027, -0.874, -0.692 | -0.519  0.59 -0.59 | -0.568 |  2 hr 38 min
0.00100   54.5   15.4 |  -0.134, -0.837, -0.481, -0.058, -1.074, -1.168, -1.032, -0.724 | -0.590  0.55 -0.69 | -0.560 |  2 hr 39 min
0.00100   55.0*  15.5 |  +0.009, -0.816, -0.479, +0.016, -0.925, -1.099, -0.905, -0.653 | -0.528  0.59 -0.61 | -0.555 |  2 hr 41 min
0.00100   55.5   15.7 |  -0.023, -0.840, -0.513, -0.168, -0.976, -1.135, -0.901, -0.741 | -0.566  0.55 -0.66 | -0.559 |  2 hr 42 min
0.00100   56.0   15.8 |  +0.098, -0.857, -0.477, -0.059, -1.055, -1.178, -0.980, -0.749 | -0.530  0.57 -0.66 | -0.559 |  2 hr 44 min
0.00100   56.5   16.0 |  -0.117, -0.853, -0.499, -0.154, -1.064, -1.182, -1.003, -0.708 | -0.593  0.54 -0.70 | -0.573 |  2 hr 45 min
0.00100   57.0   16.1 |  -0.091, -0.841, -0.498, -0.084, -1.075, -1.197, -0.977, -0.775 | -0.589  0.54 -0.69 | -0.573 |  2 hr 47 min
0.00100   57.5*  16.2 |  -0.051, -0.819, -0.507, -0.038, -1.082, -1.181, -0.943, -0.735 | -0.570  0.56 -0.67 | -0.511 |  2 hr 48 min
0.00100   58.0   16.4 |  -0.005, -0.858, -0.491, -0.156, -1.078, -1.182, -0.881, -0.751 | -0.560  0.55 -0.68 | -0.568 |  2 hr 49 min
0.00100   58.5   16.5 |  +0.006, -0.806, -0.500, -0.104, -0.984, -1.072, -0.994, -0.723 | -0.550  0.57 -0.65 | -0.544 |  2 hr 51 min
0.00100   59.0   16.7 |  -0.135, -0.850, -0.511, -0.148, -1.073, -1.195, -1.075, -0.709 | -0.605  0.53 -0.71 | -0.575 |  2 hr 52 min
0.00100   59.5   16.8 |  -0.082, -0.792, -0.494, -0.188, -1.079, -1.184, -0.969, -0.734 | -0.573  0.54 -0.69 | -0.584 |  2 hr 54 min
0.00100   60.0*  16.9 |  -0.131, -0.858, -0.507, -0.004, -1.045, -1.163, -0.772, -0.755 | -0.587  0.56 -0.65 | -0.548 |  2 hr 55 min
0.00100   60.5   17.1 |  -0.083, -0.821, -0.508, -0.186, -1.050, -1.190, -0.995, -0.751 | -0.586  0.54 -0.70 | -0.596 |  2 hr 57 min
0.00100   61.0   17.2 |  -0.166, -0.884, -0.516, -0.031, -1.036, -1.202, -1.092, -0.773 | -0.626  0.53 -0.71 | -0.582 |  2 hr 58 min
0.00100   61.5   17.4 |  +0.021, -0.861, -0.513, -0.065, -1.082, -1.162, -0.901, -0.750 | -0.560  0.56 -0.66 | -0.588 |  3 hr 00 min
0.00100   62.0   17.5 |  -0.156, -0.869, -0.531, -0.115, -1.114, -1.116, -1.001, -0.762 | -0.621  0.53 -0.71 | -0.558 |  3 hr 01 min
0.00100   62.5*  17.6 |  -0.114, -0.857, -0.499, -0.180, -1.104, -1.199, -0.786, -0.776 | -0.587  0.54 -0.69 | -0.565 |  3 hr 03 min
0.00100   63.0   17.8 |  -0.142, -0.857, -0.494, -0.119, -1.119, -1.164, -1.064, -0.734 | -0.604  0.53 -0.71 | -0.546 |  3 hr 04 min
0.00100   63.5   17.9 |  -0.109, -0.867, -0.525, -0.175, -1.101, -1.176, -1.073, -0.676 | -0.603  0.53 -0.71 | -0.584 |  3 hr 05 min
0.00100   64.0   18.1 |  -0.080, -0.867, -0.523, -0.117, -1.110, -1.196, -1.077, -0.785 | -0.608  0.53 -0.72 | -0.596 |  3 hr 07 min
0.00100   64.5   18.2 |  -0.116, -0.868, -0.530, -0.129, -1.124, -1.192, -0.990, -0.772 | -0.613  0.53 -0.71 | -0.600 |  3 hr 08 min
0.00100   65.0*  18.4 |  -0.167, -0.794, -0.531, -0.152, -1.051, -1.211, -1.058, -0.768 | -0.614  0.53 -0.72 | -0.607 |  3 hr 10 min
0.00100   65.5   18.5 |  -0.148, -0.763, -0.529, -0.188, -1.136, -1.191, -0.954, -0.779 | -0.599  0.53 -0.71 | -0.582 |  3 hr 11 min
0.00100   66.0   18.6 |  -0.074, -0.857, -0.511, -0.121, -1.075, -1.171, -0.824, -0.744 | -0.579  0.55 -0.67 | -0.591 |  3 hr 13 min
0.00100   66.5   18.8 |  -0.163, -0.847, -0.522, -0.240, -1.130, -1.199, -1.075, -0.767 | -0.624  0.51 -0.74 | -0.587 |  3 hr 14 min
0.00100   67.0   18.9 |  -0.139, -0.839, -0.533, -0.113, -1.104, -1.206, -0.803, -0.776 | -0.603  0.54 -0.69 | -0.575 |  3 hr 16 min
0.00100   67.5*  19.1 |  -0.130, -0.851, -0.516, -0.163, -1.088, -1.189, -1.004, -0.770 | -0.608  0.53 -0.71 | -0.599 |  3 hr 17 min
0.00100   68.0   19.2 |  -0.109, -0.868, -0.539, -0.195, -1.102, -1.217, -0.988, -0.797 | -0.618  0.52 -0.73 | -0.592 |  3 hr 19 min
0.00100   68.5   19.3 |  -0.177, -0.879, -0.528, -0.146, -1.076, -1.069, -1.076, -0.757 | -0.630  0.53 -0.71 | -0.613 |  3 hr 20 min
0.00100   69.0   19.5 |  -0.101, -0.824, -0.508, -0.140, -1.027, -1.136, -0.881, -0.649 | -0.570  0.55 -0.66 | -0.596 |  3 hr 21 min
0.00100   69.5   19.6 |  -0.160, -0.862, -0.540, -0.185, -1.122, -1.168, -1.042, -0.765 | -0.629  0.52 -0.73 | -0.633 |  3 hr 23 min
0.00100   70.0*  19.8 |  -0.087, -0.870, -0.522, -0.177, -1.106, -1.173, -0.926, -0.754 | -0.597  0.53 -0.70 | -0.620 |  3 hr 24 min
0.00100   70.5   19.9 |  -0.116, -0.882, -0.534, -0.216, -1.136, -1.198, -0.824, -0.762 | -0.608  0.53 -0.71 | -0.582 |  3 hr 26 min
0.00100   71.0   20.0 |  -0.103, -0.889, -0.546, -0.215, -1.087, -1.229, -0.993, -0.799 | -0.624  0.52 -0.73 | -0.595 |  3 hr 27 min
0.00100   71.5   20.2 |  -0.105, -0.894, -0.555, -0.187, -1.153, -1.198, -1.133, -0.795 | -0.635  0.51 -0.75 | -0.603 |  3 hr 29 min
